Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N281HC,IHC Health Services,2026-02-28,6494.7,21732,25 44,Airframe,6494.7,,21732.0,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,"C/W HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY ref AW109SP AMP CH25-44, No defects noted.
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal: DUE",2026-02-11,6472.8,21657.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-12,,6522.8,,,,,,,,15.0,,1.0,,28.1,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,25 56,Airframe,6494.7,,21732.0,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,"C/W HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE ref AW109SP AMP CH 25-56. NO defects noted,
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal:",2026-02-11,6472.8,21657.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-12,,6522.8,,,,,,,,15.0,,1.0,,28.1,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,25 58,Airframe,6494.7,,21732.0,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,"C/W RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA ref AW109SP AMP CH 25-58. No defects noted.
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal:",2026-02-11,6472.8,21657.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-12,,6522.8,,,,,,,,15.0,,1.0,,28.1,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,25 61,Airframe,6494.7,,21732.0,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,"C/W RESCUE HOIST CABLE - DIMENSIONAL CHECK ref AW109SP AMP CH25, No defects noted.
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal:",2026-02-11,6472.8,21657.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-12,,6522.8,,,,,,,,15.0,,1.0,,28.1,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,62 02[218],Airframe,6494.7,,21732.0,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,"C/W MAIN ROTOR FLOATING RING AND DROOP STOP PLATES GREASE - SERVICING ref AW109SP AMP CH [62-02] .
[10 HOUR WINDOW] [10 DAY WINDOW]",2026-02-11,6472.8,21657.0,,,90.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-05-12,,6522.8,,,,,,,,14.0,,2.0,,28.1,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,62 03[219],Airframe,6494.7,,21732.0,,INSPECTION,,,,SWASHPLATE (3 PLACES) - GREASE - SERVICING [62-03],,,,,,,"C/W SWASHPLATE (3 PLACES) GREASE - SERVICING ref AW109SP AMP CH [62-03] -219 service with Aeroshell 22.
[10 HOUR WINDOW] [10 DAY WINDOW]",2026-02-11,6472.8,21657.0,,,90.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-05-12,,6522.8,,,,,,,,14.0,,2.0,,28.1,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,05 1000,Airframe,1998.7,,7017.0,0.0,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,"CW  50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM) ref AW109SP AMP CH0B-B-05-44-00-01A-00 , No defects noted.",2026-02-12,1981.9,6973.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-13,,2031.9,,,,,,,,16.0,,1.0,,33.2,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,25 25 [413],Airframe,1998.7,,7017.0,0.0,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,"C/W STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION ref AW109SP IETP AMP CH25-25-413, No defects noted.",2026-02-09,1981.9,6973.0,,,60.0,,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-10,,2031.9,,,,,,,,13.0,,1.0,,33.2,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,25 44[44],Airframe,1998.7,,7017.0,0.0,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,"C/W 60day/ 50HR HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY ref AW109SP IETP AMP CH 25. No defects noted.",2026-02-10,1981.9,6973.0,,,60.0,0.0,50.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,2026-04-11,,2031.9,,,,,,,,14.0,,1.0,,33.2,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,25 56 [51],Airframe,1998.7,,7017.0,0.0,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,2026-02-10,1981.9,6973.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-11,,2031.9,,,,,,,,14.0,,1.0,,33.2,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,62 02[218],Airframe,1998.7,,7017.0,0.0,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES GREASE was completed IAW 0B-A-12-20-13-00A-242A-A Floating ring and droop stop plates (main rotor head) - Grease,2026-02-11,1981.9,6973.0,,,90.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-05-12,,2031.9,,,,,,,,14.0,,2.0,,33.2,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,62 03[219],Airframe,1998.7,,7017.0,0.0,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,Completed IAW 0B-A-12-20-14-00A-242A-A Swashplate duplex bearing - Grease,2026-02-11,1981.9,6973.0,,,90.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-05-12,,2031.9,,,,,,,,14.0,,2.0,,33.2,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N631HC,IHC Health Services,2026-02-23,1847.1,6508,34 0018,Airframe,1847.1,,6508.0,,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated Nav-Data and Obstacle Database. All Work Completed IAW Manufacture Instructions.,2026-02-23,1847.1,6508.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N531HC,IHC Health Services,2026-02-28,3319.7,11060,34 0018,Airframe,3319.7,,11060.0,92.0,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated NavData & Obstacle Data Base for Pilot & Copilot PFD & MFD All work was completed IAW IETP AW109SP AMP CH. 31,2026-02-17,3299.6,10982.0,,92.0,30.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,34 0018,Airframe,1998.7,,7017.0,0.0,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated NavData & Obstacle Data Base for Pilot & Copilot PFD & MFD,2026-02-16,1985.3,6984.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N291HC,IHC Health Services,2026-02-28,5888.5,20625,34 0018,Airframe,5888.5,,20625.0,,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated NavData & Obstacle Data Base for Pilot & Copilot PFD & MFD All work was completed IAW IETP AW109SP AMP CH. 31,2026-02-16,5875.9,20577.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,34 0018,Airframe,6494.7,,21732.0,,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated Nav-Data and Obstacle Database.  All Work Completed IAW Manufacture Instructions.,2026-02-17,6478.3,21677.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N271HC,IHC Health Services,2026-02-28,6969.0,25948,34 0018,Airframe,6969.0,,25948.0,,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated NavData & Obstacle Data Base for Pilot & Copilot PFD & MFD,2026-02-16,6956.5,25924.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N261HC,IHC Health Services,2026-02-28,6073.7,19337,34 0018,Airframe,6073.7,,19337.0,,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated Nav-Data and Obstacle Database. Effective __/__/2026. Next Due by __/__/2026. All Work Completed IAW Manufacture Instructions.,2026-02-13,6056.0,19286.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N251HC,IHC Health Services,2026-02-28,6043.6,16741,34 0018,Airframe,6043.6,,16741.0,0.0,INSPECTION,,EXPIRATION,,NAV DATA BASE UPDATE,,,,,,,Updated Nav-Data and Obstacle Database. Effective ___/___/2026. Next Due by __/___/2026. All Work Completed IAW Manufacture Instructions.,2026-02-13,6030.6,16714.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2026-03-19,,,,,,,,,,19.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-19,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,64 01[273],Airframe,6494.7,,21732.0,,INSPECTION,,,,TAIL ROTOR - DO A CHECK FOR CORRECT DYNAMIC BALANCE - SPECIAL INSPECTION [64-01],,,,,,,[10 HOUR WINDOW],2026-01-13,6424.2,21492.0,,,0.0,0.0,100.0,0.0,0.0,0.0,,,10.0,,,,,,6524.2,,,,,,,,,,,,29.5,,,,,,,,No,10+ Days,,2026-03-20,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,AD 2023-25-08 AMD 39-22635,Airframe,6494.7,,21732.0,,AD,,MANDATORY,,"INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149. (EFFECTIVE 02 FEBRUARY 2024).",,,,,,,"SB 109SP-149 PART V RECURRING INSPECTION DUE EACH 55 FLIGHT HOURS PER THIS AD
Complied with INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149",2026-02-10,6471.3,21650.0,,,,,55.0,,,,,,,,,,,,6526.3,,,,,,,,,,,,31.6,,,,,,,,No,10+ Days,,2026-03-21,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,AD 2023-25-08 AMD 39-22635,Airframe,1998.7,,7017.0,0.0,AD,,MANDATORY,,"INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149. (EFFECTIVE 02 FEBRUARY 2024).",,,,,,,"SB 109SP-149 PART V RECURRING INSPECTION DUE EACH 55 FLIGHT HOURS PER THIS AD
Complied with INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149. (EFFECTIVE 02 FEBRUARY 2024). Next Due ACTT:",2026-02-11,1981.9,6973.0,,,,,55.0,,,,,,,,,,,,2036.9,,,,,,,,,,,,38.2,,,,,,,,No,10+ Days,,2026-03-22,,,,,,,,,,,
N291HC,IHC Health Services,2026-02-28,5888.5,20625,34 GOM,Airframe,5888.5,,20625.0,,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,"VOR Check-OGD, 115.7, 6.9NM, 277 heading, 097R, 0 BEARING ERROR BETWEEN VOR1 AND VOR2",2026-02-20,5878.3,20585.0,,,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2026-03-22,,,,,,,,,,22.0,,0.0,,,,,,,,,,No,10+ Days,,2026-03-22,,,,,,,,,,PILOT GOM,
N531HC,IHC Health Services,2026-02-28,3319.7,11060,53 MI53-01,Airframe,3319.7,,11060.0,92.0,INSPECTION,,,,FUSELAGE - INSPECT FOR DELAMINATION AND DISBOND ON CRITICAL AREA - MANDATORY INSPECTION [53-01],,,,32.0,,,,2025-02-11,2904.6,9427.0,,92.0,0.0,0.0,450.0,0.0,0.0,0.0,,,,,,,,,3354.6,,,,,,,,,,,,34.9,,,,,,,,No,10+ Days,,2026-03-23,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,72 0100,Engine 1,6228.8,0.0,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER

TSN 5985.7 CT COUNT 5615 PT COUNT 9711  IM COUNT 5344",2026-02-25,6224.1,,,,0.0,0.0,40.0,0.0,0.0,0.0,,,10.0,,,,,,6264.1,,,,,,,,,,,,35.3,,,,,,,,No,10+ Days,,2026-03-24,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,72 0100,Engine 2,6037.4,0.0,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER

TSN 5665.9 CT COUNT 5566 PT COUNT 4651  IM COUNT 6904",2026-02-25,6032.7,,,,0.0,0.0,40.0,0.0,0.0,0.0,,,10.0,,,,,,6072.7,,,,,,,,,,,,35.3,,,,,,,,No,10+ Days,,2026-03-24,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,72 0100,Engine 1,1998.7,0.0,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
TSN 1994.6 CT COUNT 6790 PT COUNT 5756 IM COUNT 3176",2026-02-23,1994.6,,,,0.0,0.0,40.0,0.0,0.0,0.0,,,10.0,,,,,,2034.6,,,,,,,,,,,,35.9,,,,,,,,No,10+ Days,,2026-03-24,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,72 0100,Engine 2,1998.7,0.0,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,"REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER
TSN 1994.6 CT COUNT 6929 PT COUNT 5753 IM COUNT 3051",2026-02-23,1994.6,,,,0.0,0.0,40.0,0.0,0.0,0.0,,,10.0,,,,,,2034.6,,,,,,,,,,,,35.9,,,,,,,,No,10+ Days,,2026-03-24,,,,,,,,,,,
N431HC,IHC Health Services,2026-02-28,1998.7,7017,62 MI62-01,Airframe,1998.7,,7017.0,0.0,INSPECTION,,AIRWORTHINESS,,ELASTOMERIC BEARINGS - MANDATORY INSPECTION 62-01,,,,,,,ELASTOMERIC BEARINGS - MANDATORY INSPECTION were found in satisfactory condition at this time. All work was completed IAW IETP AW109SP AMP CH. 62,2026-02-11,1981.9,6973.0,,,0.0,0.0,60.0,0.0,0.0,0.0,,,,,,,,,2041.9,,,,,,,,,,,,43.2,,,,,,,,No,10+ Days,,2026-03-25,,,,,,,,,,,
N281HC,IHC Health Services,2026-02-28,6494.7,21732,62 MI62-01,Airframe,6494.7,,21732.0,,INSPECTION,,,,"ELASTOMERIC BEARING (PN 109-011-04-101) (NOTE 1) - INSPECT FOR CRACKING, SEPARATION OF SHIMS, BLOWING, RUBBER POWDER AND/OR CRUMBS - MANDATORY INSPECTION [62-01]",,,,,,,"C/W ELASTOMERIC BEARING - MANDATORY INSPECTION 62-01 ref AW109SP AMP CH62-MI62-01 and AMPI CH5, No defects noted",2026-02-11,6472.8,21657.0,,,0.0,0.0,60.0,0.0,0.0,0.0,,,,,,,,,6532.8,,,,,,,,,,,,38.1,,,,,,,,No,10+ Days,,2026-03-25,,,,,,,,,,OPS CONTROL,
N291HC,IHC Health Services,2026-02-28,5888.5,20625,25 STC SR03096NY,Airframe,5888.5,,20625.0,,INSPECTION,,,,STC- INSTALLATION OF AERONAUTICAL ACCESSORIES SUPER NIGHT SCANNER SEARCHLIGHT - AFT POSITION,,,,,,,"Complied with inspections, no defects noted. IAW 337 dated 9 Oct, 2014",2025-10-04,5727.3,19987.0,,,0.0,12.0,200.0,0.0,0.0,0.0,,,,,,,2026-10-31,,5927.3,,,,,,,,3.0,,8.0,,38.8,,,,,,,,No,10+ Days,,2026-03-26,,,,,,,,,,ICA,
N531HC,IHC Health Services,2026-02-28,3319.7,11060,72 0100,Engine 1,3319.7,0.0,,,INSPECTION,,,,NO. 1 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER,2026-02-27,3318.5,,,,0.0,0.0,40.0,0.0,0.0,0.0,,,10.0,,,,,,3358.5,,,,,,,,,,,,38.8,,,,,,,,No,10+ Days,,2026-03-26,,,,,,,,,,,
N531HC,IHC Health Services,2026-02-28,3319.7,11060,72 0100,Engine 2,3276.2,0.0,,,INSPECTION,,,,NO. 2 ENGINE - LCF COMPONENT CYCLE COUNT LOGBOOK ENTRY,,,,,,,REFERENCE- LCF  CONSISTENCY CK LOCATED IN UCR-LIFE FLIGHT MECHANICS FOLDER,2026-02-27,3275.0,,,,0.0,0.0,40.0,0.0,0.0,0.0,,,10.0,,,,,,3315.0,,,,,,,,,,,,38.8,,,,,,,,No,10+ Days,,2026-03-26,,,,,,,,,,,
N531HC,IHC Health Services,2026-02-28,3319.7,11060,34 GOM,Airframe,3319.7,,11060.0,92.0,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,Dual VOR check FFU 116.6 23NM 355R +/- 0°,2026-02-26,3318.1,11052.0,,92.0,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2026-03-28,,,,,,,,,,0.0,,1.0,,,,,,,,,,No,10+ Days,,2026-03-28,,,,,,,,,,PILOT GOM,
N271HC,IHC Health Services,2026-02-28,6969.0,25948,34 GOM,Airframe,6969.0,,25948.0,,INSPECTION,,FAR 91.171,,VOR  30 DAY CHECK,,,,,,,"DUAL VOR CHECK , MTU VOR,  355' Radial, 9NM,  0 degree difference.  Check completed and found satisfactory.",2026-02-27,6969.0,25948.0,,,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2026-03-29,,,,,,,,,,1.0,,1.0,,,,,,,,,,No,10+ Days,,2026-03-29,,,,,,,,,,PILOT GOM,
N261HC,IHC Health Services,2026-02-28,6073.7,19337,65 02[291],Airframe,6073.7,,19337.0,,INSPECTION,,,,TAIL ROTOR DRIVE SHAFT BEARINGS (7 OFF) - GREASE - SERVICING [65-02],,,,,,,[10 HOUR WINDOW],2025-07-23,5820.1,18568.0,,,0.0,0.0,300.0,0.0,0.0,0.0,,,10.0,,,,,,6120.1,,,,,,,,,,,,46.4,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N261HC,IHC Health Services,2026-02-28,6073.7,19337,65 03[293],Airframe,6073.7,,19337.0,,INSPECTION,,,,TAIL ROTOR DRIVE SHAFT BEARINGS - EXAMINE FOR CONDITION - SPECIAL INSPECTION [65-03],,,,,,,[10 HOUR WINDOW],2025-07-23,5820.1,18568.0,,,0.0,0.0,300.0,0.0,0.0,0.0,,,10.0,,,,,,6120.1,,,,,,,,,,,,46.4,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N631HC,IHC Health Services,2026-02-23,1847.1,6508,73 0007,Engine 2,1756.1,,,,PART,,RII,,(RII) NO. 2 ENGINE - FUEL NOZZLES CLEAN & FUNCTIONAL CHECK,,N/D,N/D,,,,[80 HOUR WINDOW],2022-03-07,987.2,,,,0.0,0.0,800.0,0.0,0.0,0.0,,,80.0,,,,,,1787.2,,,,,,,,,,,,31.1,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,RII,
N251HC,IHC Health Services,2026-02-28,6043.6,16741,05 1000,Airframe,6043.6,,16741.0,0.0,INSPECTION,,,,"50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM)
",0B-B-05-44-00-01A-00,,,,,,Completed IAW Leonardo MM.,2026-02-25,6040.6,16735.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-26,,6090.6,,,,,,,,29.0,,1.0,,47.0,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N251HC,IHC Health Services,2026-02-28,6043.6,16741,25 25-413,Airframe,6043.6,,16741.0,0.0,INSPECTION,,,,"STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION
0B-B-05-70-06-00A-000A-A Scheduled/unscheduled inspections - Rescue hoist installation - General",,,,,,,Completed IAW Leonardo AW109SP MM. No Discrepancies Noted at this Time.,2026-02-25,6040.6,16735.0,,,60.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-04-26,,6090.6,,,,,,,,29.0,,1.0,,47.0,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N251HC,IHC Health Services,2026-02-28,6043.6,16741,62 02[218],Airframe,6043.6,,16741.0,0.0,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES GREASE - SERVICING [62-02],,,,,,,Completed IAW Agusta MM.,2026-02-25,6040.6,16735.0,,,90.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-05-26,,6090.6,,,,,,,,28.0,,2.0,,47.0,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N251HC,IHC Health Services,2026-02-28,6043.6,16741,62 03[219],Airframe,6043.6,,16741.0,0.0,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,Completed IAW Leonardo AW109SP MM.,2026-02-25,6040.6,16735.0,,,90.0,0.0,50.0,0.0,0.0,0.0,,10.0,10.0,,,,2026-05-26,,6090.6,,,,,,,,28.0,,2.0,,47.0,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N271HC,IHC Health Services,2026-02-28,6969.0,25948,05 1025,Airframe,6969.0,,25948.0,,INSPECTION,,,,12 MONTH INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-A-05-44-00-06A-00,,,,,,[2 MOS WINDOW],2025-03-14,6534.8,24827.0,,,0.0,12.0,,0.0,0.0,0.0,2.0,,,,,,2026-03-31,,,,,,,,,,3.0,,1.0,,,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
N271HC,IHC Health Services,2026-02-28,6969.0,25948,21 90 [4],Airframe,6969.0,,25948.0,,INSPECTION,,,,ENVIRONMENTAL CONTROL SYSTEM [OPT] - ENVIRONMENTAL CONTROL SYSTEM -  DO OPERATION TEST,,,,,,,[2 MOS WINDOW],2025-03-14,6534.8,24827.0,,,0.0,12.0,,0.0,0.0,0.0,2.0,,,,,,2026-03-31,,,,,,,,,,3.0,,1.0,,,,,,,,,,No,10+ Days,,2026-03-31,,,,,,,,,,,
